customer_id,customer_name,review_head,review_body,review_date,ratings
customer_review-R2KSLPSOGGSU3,vishal,Value For Money,bought sale 19th great quality band works treat however unhappy pairing bluetooth android phone wifi goes terribly slow however sync day keep bluetooth wifi give full speed problem wifi bluetooth work 24 ghz frequency causing wifi slow phone asus zenfone max pro m2 doesnt support 5 ghz wifi band easy set simply download mi fit app follow onscreen instructions pretty accurate useful youre working gym,28-09-2019,5
customer_review-R3KX6U9OCLDGUU,Aakash k.,Just Amazed Mi,first ever fitness band oh word absolutely happy firstly price band secondly band sure though band worth buy sleep tracking good even exercise modes perfect fitness enthusiasts absolutely love experience using fitness band basically amazed see battery life totally worth thank mi making wonderful product cheers amazon amazing deal timely delivery cheers,30-09-2019,5
customer_review-R167J4VA63XSRM,Om agarwal,Awwwsome,nicei like,22-09-2019,5
customer_review-RQAUAR3LH9P34,DEEPAK KR ARYA,Good but issue with new charger style.,machine fit charger charging risk fall charging,27-09-2019,3
customer_review-R25DJXM7QDAWVI,r.,Its just A Band,dont expect smartwatch features basic job sleeptracking bad battery good little bugs always sometimes show msg notifications sometimes call id notification seen accuracy average counts steps sleep also expected cant connect google fit app sends incorrect data cant say products competition tiny things sometimes become frustating overall cool watch faces average tracking good battery honestly dont expect much,11-10-2019,3
customer_review-R2LUJLUWZYRADX,Naman Rawal,Useless,mi wrong marketing legally file complaint read review buy mi amazfit apps working basically brick dont buy,30-09-2019,1
customer_review-R30PJX3J7HZKLD,Ramprasad Vemulapalli,Worth every penny spent,perfect health mate accurate results color battery life excellent,23-09-2019,4
customer_review-R3T1MMJBE1P5XV,Amazon Customer,Awesome,really awesome productmy first bandquality band really awseome colours ver punchy looks really nicethe step count ia acurate u count purposefully problem count steps skipping similar activiteiesonly drawback band hard remove strap first scared break itreally awesome product priceyou take without hesitation,24-09-2019,4
customer_review-R9ILYK3QRC9KI,LinuxOnTheGo,Charging Dock will always popout the band.,likes battery life watch face walkingcycling gps heartbeat counter dislikes steps counter accurate charging dock always pop band sleep assistant isnt great,26-09-2019,3
customer_review-R32R3X2RTMWZMR,Rishikesh,Neither Impressive nor Disappointing,used mi band 1 mi band hrx edition versions met expectations giving review comparison battery charged comes 20 days max usage 910 charger design delicate cannot hold watch properly need put rubber band 110 app support app kpis amazing one main reasons stick mi band versions 910 band interface bad band interface faces available childish 410 overall little expensive rs 2299 band could priced rs 1500 looking better look feel option simple tracker essential features good app support mi band 4 disappoint,18-10-2019,3
customer_review-R26CEBSFGWG408,Amazon Customer,Good lifestyle product for youngsters,awesome,23-09-2019,5
customer_review-R27ZKVBPZVIVXW,Girish Chandra,Never expect accuracy like those of higher cost brands from this,price less 3k rupees cant expect perfect accuracy bandit counts travelling vehicle steps way specify device walking travelling vehicleheart rate monitor accurate thats nice thing band,01-11-2019,2
customer_review-R2Y30S52JXTHHT,Ravi,DON'T BUY. buy HONOR BAND 5 is much much better,review based days usage used mi band 2 earlier performance wise difference band 2 band 4 worth price still feels cheap poor performance muchmuch better options available market 3 k range 1 display proper sunlight went outside able look display 2 able touch able operate band water 3 activity tracker pedometer calories details day mentioned extremely inaccurate according usage 4 heart rate tracker slow extremely inaccurate well 5 sleep tracking feature sleep tracker data tab band tracks daytime sleep data extremely inaccurate per acceptation 6 workout mode theres gps 7 serious connectivity issue bluetooth works mi fit app 8 touch response good laggy interface 9 charger good charger band 4 faulty design unable hold band charger also always fall charger keep eye 10 glass cheap easily scratched normal day day usage even sleep would suggest spending money buy good fitness band 11 please buy band really bad quality product pathetic experience mi brand 4 finally bought honor band 5 happy,11-10-2019,1
customer_review-R149CBQVB8CAO0,Tausifu,Excellent. Nothing can beat this. Highly recommendef.,one got band first sale excellent piece technology nothing comes close beating term value money three days ago charged 100 battery sitting 85 everything notification heart beat check every minute last three days everything works great one issue faced watch faces available found turn around voila wf also excellent available go update 1 week later lost 2 kg since using keep updating every week,22-09-2019,5
customer_review-R3HH8M9JFDUGWL,Bhargav khakhkhar,"Major upgrade, worth money.",brought product first day launch band packed many features aside fitness tracking course music volume control feature along fitness tracking useful features silent phone alarm timer stopwatch smart notification much best thing mi smart band 4 unlimited watch faces believe worth money also keep photo gallery also third party apps fitness tracking sleep tracking pretty accurate musci control gives lot relief need take phone everytime change song adjust volume display bright direct sunlight adjust brightness band also additional feature one talked custom vibrations create vibration like mi fit app assigned individually app alert alarm call etc battery life amazing easily last upto 10 days access use build quality also good xiaomi never compromised quality thats band looking upgrade dont hesitate go hope found useful,25-09-2019,5
customer_review-R20UDFYMHREINM,beowulf,The best budget smartwatch,im using activity monitoring sleep tracking workout tracking step tracking smartwatch features working well beauty amoled screen making lot difference tweak brightness see well day smartwatch features like controlling music alarm device tracking sms notifications like email call alerts weather timer stopwatch others cool features band light hand wont know youre wearing activity workout sleep steps tracked synced mi fit app even sync google fit mi fit app give details sleep deep sleep light sleep easily tells quality sleep good device lots nifty features looks classy stylish good buy price 3k youre looking smartwatch budget constraints go features expensive smartwatch brands offer got two days back charged using laptop setup easy first get charge first charging pair mi fit app charge pair switches automatically hard time figuring switch device three days theres hardly charge battery indicator battery life seems excellent wait see one charge lasts 20 days overall im happy mi band 4,08-10-2019,5
